0.588674	0.577721	0.563549	0.635507	0.540131	0.631012	0.608581	0.590916	
0.567765	0.565373	0.542477	0.613884	0.595850	0.563874	0.533690	0.559314	
0.596898	0.667453	0.570328	0.582480	0.569174	0.624213	0.619642	0.549810	
0.566090	0.625105	0.618355	0.565077	0.569441	0.556769	0.543867	0.529043	
0.592331	0.561227	0.536306	0.567125	0.572900	0.621420	0.555269	0.591496	
0.568814	0.572564	0.592065	0.574552	0.616137	0.554633	0.568874	0.557964	
0.569807	0.559615	0.551874	0.571847	0.556941	0.583746	0.623458	0.535616	
0.613334	0.589889	0.626934	0.583829	0.537270	0.585769	0.560576	0.606658	
0.615291	0.553845	0.572546	0.538286	0.556341	0.620870	0.569662	0.653867	
0.564597	0.544640	0.580309	0.528972	0.561278	0.588657	0.578238	0.547386	
0.580358	0.562363	0.620766	0.616835	0.536543	0.553695	0.581018	0.603617	
0.593900	0.602392	0.617175	0.623746	0.585782	0.576485	0.544529	0.580838	
0.605854	0.544169	0.655133	0.624293	0.554499	0.579017	0.592014	0.559685	
0.594947	0.601635	0.684076	0.577100	0.551507	0.611533	0.560350	0.584494	
0.512591	0.573428	0.574203	0.584995	0.569788	0.700473	0.606072	0.641096	
0.572035	0.568961	0.583877	0.586594	0.582672	0.593231	0.637120	0.568227	
0.579057	0.558622	0.648286	0.605020	0.572508	0.624913	0.569179	0.633753	
0.589722	0.567615	0.733312	0.572409	0.558472	0.566224	0.541848	0.576499	
0.628044	0.568291	0.581158	0.623308	0.536870	0.583614	0.620671	0.572453	
0.643988	0.622339	0.597325	0.550089	0.580889	0.536470	0.556457	0.582015	
0.564412	0.593847	0.574979	0.642559	0.633444	0.588986	0.546759	0.598960	
0.626783	0.558661	0.604084	0.541837	0.666899	0.586509	0.633245	0.610793	
0.556316	0.546032	0.583715	0.601128	0.580320	0.602657	0.615528	0.614452	
0.590623	0.613115	0.634569	0.585283	0.604704	0.612881	0.695691	0.592476	
0.691512	0.548541	0.579981	0.639540	0.582768	0.578510	0.541738	0.777566	
0.702731	0.597983	0.604560	0.571565	0.565752	0.635375	0.623440	0.649194	
0.702731	0.597983	0.604560	0.571565	0.565752	0.635375	0.623440	0.649194	
0.691512	0.548541	0.579981	0.639540	0.582768	0.578510	0.541738	0.777566	
0.590623	0.613115	0.634569	0.585283	0.604704	0.612881	0.695691	0.592476	
0.556316	0.546032	0.583715	0.601128	0.580320	0.602657	0.615528	0.614452	
0.626783	0.558661	0.604084	0.541837	0.666899	0.586509	0.633245	0.610793	
0.564412	0.593847	0.574979	0.642559	0.633444	0.588986	0.546759	0.598960	
0.643988	0.622339	0.597325	0.550089	0.580889	0.536470	0.556457	0.582015	
0.628044	0.568291	0.581158	0.623308	0.536870	0.583614	0.620671	0.572453	
0.589722	0.567615	0.733312	0.572409	0.558472	0.566224	0.541848	0.576499	
0.579057	0.558622	0.648286	0.605020	0.572508	0.624913	0.569179	0.633753	
0.572035	0.568961	0.583877	0.586594	0.582672	0.593231	0.637120	0.568227	
0.512591	0.573428	0.574203	0.584995	0.569788	0.700473	0.606072	0.641096	
0.594947	0.601635	0.684076	0.577100	0.551507	0.611533	0.560350	0.584494	
0.605854	0.544169	0.655133	0.624293	0.554499	0.579017	0.592014	0.559685	
0.593900	0.602392	0.617175	0.623746	0.585782	0.576485	0.544529	0.580838	
0.580358	0.562363	0.620766	0.616835	0.536543	0.553695	0.581018	0.603617	
0.564597	0.544640	0.580309	0.528972	0.561278	0.588657	0.578238	0.547386	
0.615291	0.553845	0.572546	0.538286	0.556341	0.620870	0.569662	0.653867	
0.613334	0.589889	0.626934	0.583829	0.537270	0.585769	0.560576	0.606658	
0.569807	0.559615	0.551874	0.571847	0.556941	0.583746	0.623458	0.535616	
0.568814	0.572564	0.592065	0.574552	0.616137	0.554633	0.568874	0.557964	
0.592331	0.561227	0.536306	0.567125	0.572900	0.621420	0.555269	0.591496	
0.566090	0.625105	0.618355	0.565077	0.569441	0.556769	0.543867	0.529043	
0.596898	0.667453	0.570328	0.582480	0.569174	0.624213	0.619642	0.549810	
0.567765	0.565373	0.542477	0.613884	0.595850	0.563874	0.533690	0.559314	
0.588674	0.577721	0.563549	0.635507	0.540131	0.631012	0.608581	0.590916	
0.550702	0.537618	0.572093	0.545171	0.568121	0.573891	0.611254	0.590864	
0.523598	0.570553	0.538444	0.617411	0.591088	0.602084	0.636386	0.631220	
0.617687	0.619688	0.610044	0.597968	0.575443	0.608475	0.582963	0.541854	
0.543459	0.534799	0.568020	0.605018	0.550739	0.585804	0.608834	0.545046	
0.573289	0.614760	0.611463	0.579752	0.675041	0.593985	0.552496	0.556651	
0.561419	0.539817	0.574424	0.581714	0.597090	0.576310	0.651740	0.531740	
0.674408	0.573718	0.528829	0.582416	0.540312	0.619252	0.593356	0.604592	
0.568664	0.560673	0.571548	0.540543	0.583326	0.561396	0.552009	0.641979	
0.604283	0.597709	0.569023	0.584194	0.589692	0.637467	0.577031	0.571607	
0.592860	0.591221	0.549252	0.594416	0.591318	0.601078	0.529671	0.597339	
0.544107	0.538425	0.537722	0.566248	0.560112	0.584302	0.583991	0.604488	
0.587962	0.540743	0.564218	0.612114	0.539471	0.579245	0.520636	0.602610	
0.649901	0.616971	0.549499	0.571694	0.576038	0.570359	0.580158	0.608933	
0.656860	0.618517	0.601694	0.645498	0.521387	0.591862	0.591967	0.631511	
0.598698	0.591103	0.575782	0.535468	0.576710	0.584326	0.590192	0.568587	
0.553060	0.560349	0.632286	0.573378	0.564511	0.598375	0.618671	0.516398	
0.558999	0.561501	0.534964	0.638236	0.580836	0.546597	0.548768	0.572786	
0.549846	0.564510	0.585540	0.576713	0.583742	0.591892	0.549532	0.553016	
0.590223	0.623806	0.564948	0.605571	0.571629	0.586417	0.567344	0.635125	
0.582361	0.539777	0.608761	0.593984	0.536456	0.570935	0.601954	0.590476	
0.626406	0.614658	0.607383	0.534315	0.587479	0.547258	0.616728	0.634864	
0.620586	0.554933	0.638545	0.596342	0.536895	0.604003	0.556319	0.548092	
0.579479	0.541985	0.544404	0.609397	0.560353	0.585752	0.570756	0.541111	
0.572567	0.526629	0.546980	0.607742	0.610631	0.592486	0.547848	0.568061	
0.556567	0.564448	0.573779	0.593395	0.552606	0.598450	0.626088	0.548017	
0.549650	0.569431	0.582097	0.574809	0.551539	0.544208	0.544599	0.575302	
0.548986	0.554172	0.528416	0.557195	0.533578	0.621647	0.612741	0.608650	
0.553049	0.532237	0.569619	0.531370	0.584088	0.601819	0.601330	0.606275	
0.555417	0.615510	0.564725	0.585413	0.559855	0.579653	0.574108	0.579383	
0.615850	0.605627	0.633921	0.624757	0.588734	0.601640	0.561058	0.571917	
0.624829	0.551367	0.535153	0.554555	0.547995	0.575607	0.644116	0.614472	
0.558780	0.558495	0.553065	0.555998	0.554014	0.615432	0.640001	0.584236	
0.579377	0.550335	0.547974	0.548651	0.602829	0.542815	0.575735	0.616935	
0.566345	0.569102	0.587102	0.624977	0.655585	0.544988	0.561524	0.649758	
0.589555	0.591572	0.553614	0.608229	0.521402	0.689552	0.599597	0.588943	
0.626694	0.543568	0.574698	0.586658	0.510791	0.609837	0.693846	0.589441	
0.568805	0.559978	0.560977	0.569770	0.592553	0.592137	0.565655	0.649177	
0.607679	0.581111	0.553410	0.589435	0.544466	0.578080	0.593151	0.586764	
0.650212	0.561781	0.658377	0.547768	0.566970	0.589192	0.571777	0.586814	
0.605266	0.601088	0.546814	0.594737	0.570000	0.553536	0.525726	0.642007	
0.655947	0.606809	0.612905	0.579413	0.546949	0.567221	0.589817	0.566947	
0.563688	0.558425	0.571469	0.556601	0.584913	0.577926	0.626388	0.528450	
0.585762	0.677703	0.607550	0.563856	0.577910	0.564591	0.558450	0.678406	
0.598951	0.553079	0.610394	0.577837	0.558380	0.536543	0.581411	0.662968	
0.589003	0.637605	0.602808	0.562467	0.574853	0.540274	0.601304	0.642555	
0.570562	0.568654	0.552392	0.557541	0.559413	0.561668	0.564335	0.629549	
0.657477	0.610433	0.682869	0.561781	0.587146	0.534600	0.560875	0.582035	
0.550814	0.552246	0.603442	0.638425	0.571916	0.596878	0.543689	0.569210	
0.571601	0.559629	0.598339	0.569011	0.561153	0.542661	0.600064	0.602325	
0.575820	0.542938	0.560722	0.587273	0.605032	0.586185	0.619756	0.606521	
0.590558	0.609253	0.659401	0.580381	0.530483	0.620039	0.577862	0.546599	
0.626668	0.538715	0.580334	0.632196	0.564417	0.576370	0.598290	0.594634	
0.562608	0.575294	0.568265	0.611002	0.563735	0.600250	0.557755	0.570483	
0.606262	0.507646	0.565411	0.633189	0.584406	0.571890	0.628189	0.581095	
0.615207	0.573320	0.555138	0.559000	0.564764	0.544609	0.523733	0.557032	
0.596647	0.597681	0.541119	0.543402	0.577211	0.560942	0.541867	0.593778	
0.608354	0.653719	0.548260	0.544376	0.542795	0.540115	0.567445	0.582552	
0.602342	0.596475	0.544472	0.522200	0.651522	0.564336	0.537365	0.546606	
0.560523	0.581824	0.552643	0.593809	0.575382	0.571135	0.566843	0.575506	
0.550235	0.533772	0.542573	0.582055	0.599795	0.626309	0.571363	0.630426	
0.560359	0.573363	0.555775	0.577987	0.556575	0.556789	0.556183	0.538823	
0.553431	0.614628	0.525401	0.580401	0.625176	0.600998	0.599194	0.619185	
0.618615	0.550360	0.543427	0.592816	0.537951	0.588655	0.521110	0.524023	
0.577381	0.583498	0.568719	0.621959	0.564316	0.562504	0.609994	0.561479	
0.591139	0.559847	0.565988	0.613885	0.606978	0.528392	0.538713	0.591618	
0.574337	0.544634	0.532374	0.594842	0.684209	0.570018	0.572115	0.554704	
0.600716	0.593702	0.587939	0.609719	0.559408	0.702554	0.597828	0.550742	
0.573445	0.550385	0.531332	0.658931	0.557450	0.625596	0.666856	0.559350	
0.634070	0.543598	0.549605	0.579170	0.568300	0.598864	0.599417	0.701025	
0.701602	0.535396	0.552504	0.649360	0.645881	0.615398	0.560392	0.596269	
0.592643	0.548032	0.612488	0.550736	0.641005	0.619985	0.551969	0.544070	
0.568904	0.581191	0.560780	0.530161	0.597486	0.566843	0.553337	0.588002	
0.549857	0.549857	0.566824	0.565071	0.572004	0.625129	0.620837	0.530932	
0.582082	0.601356	0.534646	0.542864	0.601626	0.538462	0.673570	0.590229	
0.560010	0.584934	0.576860	0.566476	0.573794	0.612205	0.587613	0.599804	
0.594476	0.591184	0.545649	0.541378	0.636727	0.599941	0.571620	0.615413	
0.548442	0.577716	0.589145	0.566038	0.536444	0.605167	0.605207	0.634515	
0.608859	0.572005	0.540853	0.593612	0.555387	0.522373	0.538042	0.651339	
0.579772	0.619795	0.610226	0.547256	0.632928	0.640816	0.580266	0.558826	
0.548013	0.578147	0.696962	0.543486	0.588215	0.558609	0.544033	0.542740	
0.564830	0.551639	0.545751	0.658764	0.613609	0.591126	0.541918	0.572017	
0.572213	0.556308	0.578521	0.622630	0.667511	0.573941	0.570172	0.549757	
0.636766	0.692814	0.609034	0.553987	0.562104	0.644076	0.538755	0.589412	
0.666486	0.554222	0.587207	0.608553	0.552174	0.574630	0.632028	0.550009	
0.634648	0.565156	0.550721	0.562012	0.583683	0.684898	0.566999	0.660591	
0.643787	0.572047	0.552468	0.578090	0.567751	0.581615	0.545760	0.559899	
0.606752	0.575880	0.594007	0.607396	0.595498	0.586771	0.532626	0.581469	
0.584035	0.542682	0.553020	0.593612	0.555935	0.555909	0.540433	0.607948	
0.597135	0.560748	0.537214	0.573918	0.582954	0.596221	0.564103	0.572151	
0.576931	0.599277	0.532267	0.516960	0.654658	0.555297	0.554916	0.622636	
0.551962	0.577092	0.590602	0.549651	0.565216	0.631323	0.592478	0.568471	
0.588757	0.593494	0.580040	0.590995	0.606984	0.570535	0.696788	0.588946	
0.611956	0.624548	0.598823	0.562543	0.579898	0.596659	0.583853	0.665175	
0.669636	0.597777	0.553081	0.566205	0.593958	0.573761	0.579933	0.627411	
0.616438	0.643676	0.554652	0.605989	0.599219	0.610248	0.580931	0.600609	
0.576375	0.573777	0.696560	0.604617	0.708515	0.544770	0.622582	0.568451	
0.608926	0.564405	0.570190	0.742764	0.738298	0.566479	0.589588	0.636961	
0.585909	0.566996	0.607754	0.572897	0.811218	0.550355	0.548172	0.586653	
0.649419	0.627378	0.599869	0.583685	0.580463	0.759122	0.668814	0.659074	
0.699957	0.585454	0.600793	0.635400	0.570138	0.694992	0.779425	0.612449	
0.769437	0.550549	0.580281	0.711588	0.608980	0.641614	0.574979	0.800184	
0.781290	0.527818	0.560586	0.608705	0.669866	0.641427	0.692193	0.699117	
